Date,Region,Daily_Cases,Daily_Deaths,Daily_Recoveries,Vaccination_Rate,Active_Cases,Month,Month_Name,Week
2023-09-12,West,18,0,15,61.21133782570141,2,9,September,37
2023-09-13,West,72,0,40,56.69064366091199,10,9,September,37
2023-09-14,West,159,3,162,53.73735055935265,23,9,September,37
2023-09-15,West,79,8,82,65.66061034432065,11,9,September,37
2023-09-16,West,140,7,115,66.95511646085389,21,9,September,37
2023-09-17,West,163,8,139,60.482832611751014,24,9,September,37
2023-09-18,West,96,0,85,50.61621711070402,14,9,September,38
2023-09-19,West,144,0,86,61.04625028621011,21,9,September,38
2023-09-20,West,10,0,4,65.94253651052921,1,9,September,38
2023-09-21,West,120,0,89,56.795002595689795,18,9,September,38
2023-09-22,West,164,6,121,65.31240399450017,24,9,September,38
2023-09-23,West,128,0,103,64.52509910578337,19,9,September,38
2023-09-24,West,267,8,259,67.70414980569775,40,9,September,38
2023-09-25,West,138,0,128,65.61163810580703,20,9,September,39
2023-09-26,West,191,0,151,60.354435515372444,28,9,September,39
2023-09-27,West,225,0,201,71.40868168414663,33,9,September,39
2023-09-28,West,292,0,274,64.83922026673328,43,9,September,39
2023-09-29,West,170,5,160,65.70138939036242,25,9,September,39
2023-09-30,West,293,2,250,61.377616248590066,44,9,September,39
2023-10-01,West,248,0,198,64.03358874404245,37,10,October,39
2023-10-02,West,209,0,190,62.03203038590945,31,10,October,40
2023-10-03,West,278,0,243,65.79735761247079,41,10,October,40
2023-10-04,West,271,9,246,75.42667426884358,40,10,October,40
2023-10-05,West,238,0,212,60.21467010951904,35,10,October,40
2023-10-06,West,270,0,248,59.21241279083606,40,10,October,40
2023-10-07,West,251,0,203,74.84211537373179,37,10,October,40
2023-10-08,West,274,0,256,66.64568930654835,41,10,October,40
2023-10-09,West,298,0,257,64.55298795505206,44,10,October,41
2023-10-10,West,338,2,324,73.30391904137598,50,10,October,41
2023-10-11,West,209,0,165,65.28236186175525,31,10,October,41
2023-10-12,West,357,6,335,77.64653208421818,53,10,October,41
2023-10-13,West,170,9,148,72.11215682922382,25,10,October,41
2023-10-14,West,246,7,196,66.4890143878429,36,10,October,41
2023-10-15,West,274,0,223,79.9211564509429,41,10,October,41
2023-10-16,West,254,0,210,66.31208472564263,38,10,October,42
2023-10-17,West,206,13,182,73.25718015674984,31,10,October,42
2023-10-18,West,218,1,195,71.2492101547797,32,10,October,42
2023-10-19,West,197,1,157,76.4674976557852,29,10,October,42
2023-10-20,West,185,0,156,77.97239114846941,27,10,October,42
2023-10-21,West,240,2,242,70.53089986620796,36,10,October,42
2023-10-22,West,210,0,209,66.80983372519215,31,10,October,42
2023-10-23,West,153,0,138,73.08282774766262,23,10,October,43
2023-10-24,West,215,0,183,67.60043414025044,32,10,October,43
2023-10-25,West,179,0,154,81.26199118268806,26,10,October,43
2023-10-26,West,193,0,175,72.08377555651258,28,10,October,43
2023-10-27,West,175,0,130,69.78053510058231,26,10,October,43
2023-10-28,West,100,0,80,72.73658834251134,15,10,October,43
2023-10-29,West,103,0,57,65.28359932158229,15,10,October,43
2023-10-30,West,153,8,137,67.36720453272146,23,10,October,44
2023-10-31,West,138,0,128,78.43338822104081,20,10,October,44
2023-11-01,West,101,5,77,69.35289124250565,15,11,November,44
2023-11-02,West,99,6,112,67.6088516799969,14,11,November,44
2023-11-03,West,144,0,100,75.73271431208697,21,11,November,44
2023-11-04,West,53,0,17,79.1840152788095,7,11,November,44
2023-11-05,West,97,0,86,77.05630501486378,14,11,November,44
2023-11-06,West,56,0,66,78.64782084661151,8,11,November,45
2023-11-07,West,50,0,72,70.08965093077906,7,11,November,45
2023-11-08,West,103,0,79,66.97061699596111,15,11,November,45
2023-11-09,West,85,8,91,81.7923825454917,12,11,November,45
2023-11-10,West,79,4,66,72.87835904754756,11,11,November,45
2023-11-11,West,97,6,79,73.44363711552695,14,11,November,45
2023-11-12,West,35,2,44,81.54481686309144,5,11,November,45
2023-11-13,West,61,0,62,77.8910401568934,9,11,November,46
2023-11-14,West,13,0,0,77.5953729263421,2,11,November,46
2023-11-15,West,38,1,59,86.34698974648343,5,11,November,46
2023-11-16,West,15,0,37,72.51043082612125,2,11,November,46
2023-11-17,West,22,2,7,80.57326657447211,3,11,November,46
2023-11-18,West,42,0,42,76.42517551459531,6,11,November,46
2023-11-19,West,8,0,16,77.68911524047013,1,11,November,46
2023-11-20,West,106,3,94,84.19453993426046,15,11,November,47
2023-11-21,West,8,1,0,79.29742053968987,1,11,November,47
2023-11-22,West,8,0,0,79.65576610953387,1,11,November,47
2023-11-23,West,59,5,49,82.53286635687867,8,11,November,47
2023-11-24,West,42,0,56,75.5516099786592,6,11,November,47
2023-11-25,West,33,2,37,73.38636924572255,4,11,November,47
2023-11-26,West,32,2,20,72.56441556835637,4,11,November,47
2023-11-27,West,8,0,20,68.16272254762548,1,11,November,48
2023-11-28,West,8,0,0,88.48158510025105,1,11,November,48
2023-11-29,West,8,0,27,72.89055157798498,1,11,November,48
2023-11-30,West,8,3,0,77.5063692447085,1,11,November,48
2023-12-01,West,45,0,32,77.43461481923671,6,12,December,48
2023-12-02,West,8,0,0,80.56175876377077,1,12,December,48
2023-12-03,West,8,4,0,83.3094552934657,1,12,December,48
2023-12-04,West,8,0,27,83.7391806286119,1,12,December,49
2023-12-05,West,18,0,7,76.72746995001245,2,12,December,49
2023-12-06,West,8,0,13,79.01329252996904,1,12,December,49
2023-12-07,West,8,2,6,81.46784480738656,1,12,December,49
2023-12-08,West,10,0,17,79.01753338007127,1,12,December,49
2023-12-09,West,10,7,9,88.50376084713292,1,12,December,49
2023-12-10,West,8,0,0,83.12795168126817,1,12,December,49
2023-12-11,West,8,7,25,84.55350980936996,1,12,December,50
2023-12-12,West,9,0,0,84.3995711785019,1,12,December,50
2023-12-13,West,8,0,0,87.15857807863541,1,12,December,50
2023-12-14,West,8,0,0,82.40236054077128,1,12,December,50
2023-12-15,West,8,1,34,75.21913696351747,1,12,December,50
2023-12-16,West,8,0,22,83.90778041810387,1,12,December,50
2023-12-17,West,13,4,4,78.85860014642547,2,12,December,50
2023-12-18,West,65,0,49,79.67834516267979,9,12,December,51
2023-12-19,West,37,0,26,85.459292621248,5,12,December,51
2023-12-20,West,8,0,44,88.92493184068466,1,12,December,51
2023-12-21,West,8,0,14,83.04591832324074,1,12,December,51
2023-12-22,West,8,0,15,84.68976945859922,1,12,December,51
2023-12-23,West,8,0,26,91.86272307482454,1,12,December,51
2023-12-24,West,8,0,11,84.76145820513514,1,12,December,51
2023-12-25,West,14,2,7,95.0,2,12,December,52
2023-12-26,West,8,0,3,86.79732844793794,1,12,December,52
2023-12-27,West,22,0,17,75.37201038004508,3,12,December,52
2023-12-28,West,68,0,56,88.1485762373908,10,12,December,52
2023-12-29,West,8,0,20,86.49370401232598,1,12,December,52
2023-12-30,West,17,0,16,91.24271981436978,2,12,December,52
2023-12-31,West,30,0,38,88.36590675634979,4,12,December,52
2023-01-01,Central,50,0,46,10.0,7,1,January,52
2023-01-02,Central,18,1,0,10.59921990762441,2,1,January,1
2023-01-03,Central,65,0,64,10.0,9,1,January,1
2023-01-04,Central,116,1,61,15.199770241644277,17,1,January,1
2023-01-05,Central,25,0,43,12.556618203665789,3,1,January,1
2023-01-06,Central,30,0,35,16.02027032951804,4,1,January,1
2023-01-07,Central,134,3,118,10.0,20,1,January,1
2023-01-08,Central,94,8,101,21.88418121621133,14,1,January,1
2023-01-09,Central,33,5,64,10.950403507575778,5,1,January,2
2023-01-10,Central,95,11,103,17.395309688083188,14,1,January,2
2023-01-11,Central,47,0,0,10.0,7,1,January,2
2023-01-12,Central,55,4,18,15.330353041796364,8,1,January,2
2023-01-13,Central,102,1,73,10.0,15,1,January,2
2023-01-14,Central,10,11,9,10.0,1,1,January,2
2023-01-15,Central,13,0,21,22.454772153949314,1,1,January,2
2023-01-16,Central,87,0,57,12.137247336842606,13,1,January,3
2023-01-17,Central,73,0,65,14.38386766260191,10,1,January,3
2023-01-18,Central,155,0,115,17.853085906191023,23,1,January,3
2023-01-19,Central,101,0,71,16.187200648654233,15,1,January,3
2023-01-20,Central,86,0,42,14.666929690553047,12,1,January,3
2023-01-21,Central,256,3,197,15.945684133210248,38,1,January,3
2023-01-22,Central,177,3,121,26.34400100311445,26,1,January,3
2023-01-23,Central,208,11,154,14.244873047799105,31,1,January,4
2023-01-24,Central,140,6,141,15.744506222585827,21,1,January,4
2023-01-25,Central,203,0,151,20.198326925093006,30,1,January,4
2023-01-26,Central,255,0,273,20.67872856588882,38,1,January,4
2023-01-27,Central,201,4,182,21.29229438494476,30,1,January,4
2023-01-28,Central,301,0,259,18.756837923332736,45,1,January,4
2023-01-29,Central,265,11,206,10.054206205578353,39,1,January,4
2023-01-30,Central,297,8,268,24.142432386780207,44,1,January,5
2023-01-31,Central,297,0,239,10.449591716225239,44,1,January,5
2023-02-01,Central,448,0,382,17.9005399635578,67,2,February,5
2023-02-02,Central,362,10,363,12.822027343309802,54,2,February,5
2023-02-03,Central,321,2,270,16.478758816485584,48,2,February,5
2023-02-04,Central,440,10,399,18.649306557011904,66,2,February,5
2023-02-05,Central,344,0,277,18.818324538789824,51,2,February,5
2023-02-06,Central,437,1,370,19.52718618875884,65,2,February,6
2023-02-07,Central,333,3,321,25.692182718919607,50,2,February,6
2023-02-08,Central,382,3,310,20.09734183724023,57,2,February,6
2023-02-09,Central,478,2,446,16.814931109261043,71,2,February,6
2023-02-10,Central,521,7,458,23.062194083200026,78,2,February,6
2023-02-11,Central,501,0,413,24.3951546424254,75,2,February,6
2023-02-12,Central,496,3,435,12.515807078161192,74,2,February,6
2023-02-13,Central,496,5,442,21.8468904591394,74,2,February,7
2023-02-14,Central,440,6,387,22.571797777488555,66,2,February,7
2023-02-15,Central,488,8,380,17.78416050517806,73,2,February,7
2023-02-16,Central,509,0,416,26.356556044580074,76,2,February,7
2023-02-17,Central,596,0,500,18.933787998903302,89,2,February,7
2023-02-18,Central,560,11,474,20.517992157467603,84,2,February,7
2023-02-19,Central,448,5,393,19.230794724734498,67,2,February,7
2023-02-20,Central,562,1,482,20.38009304010514,84,2,February,8
2023-02-21,Central,523,13,415,15.02686632376575,78,2,February,8
2023-02-22,Central,504,5,437,13.514031301314244,75,2,February,8
2023-02-23,Central,572,11,499,28.89285498645453,85,2,February,8
2023-02-24,Central,590,5,513,16.891566884781987,88,2,February,8
2023-02-25,Central,579,16,514,16.375455835136048,86,2,February,8
2023-02-26,Central,475,14,422,10.771510970442966,71,2,February,8
2023-02-27,Central,495,3,430,18.549696756057983,74,2,February,9
2023-02-28,Central,521,9,440,15.335100483511962,78,2,February,9
2023-03-01,Central,545,8,426,30.36666920727525,81,3,March,9
2023-03-02,Central,454,11,395,27.411722809350533,68,3,March,9
2023-03-03,Central,458,0,393,19.127929592792697,68,3,March,9
2023-03-04,Central,394,7,341,34.03690430144682,59,3,March,9
2023-03-05,Central,376,8,291,27.8895966657272,56,3,March,9
2023-03-06,Central,471,0,376,21.562656269270075,70,3,March,10
2023-03-07,Central,485,0,435,10.895828568489277,72,3,March,10
2023-03-08,Central,392,0,332,35.05361396185481,58,3,March,10
2023-03-09,Central,435,2,383,16.857082721127075,65,3,March,10
2023-03-10,Central,383,7,326,15.783995276204552,57,3,March,10
2023-03-11,Central,312,10,266,29.32988512708117,46,3,March,10
2023-03-12,Central,351,3,318,36.62183895477328,52,3,March,10
2023-03-13,Central,399,11,327,31.550484971673466,59,3,March,11
2023-03-14,Central,297,0,254,27.65471043542663,44,3,March,11
2023-03-15,Central,368,0,303,28.01498049953522,55,3,March,11
2023-03-16,Central,124,0,95,29.514330541154283,18,3,March,11
2023-03-17,Central,296,4,245,29.247939652230528,44,3,March,11
2023-03-18,Central,242,2,210,27.065297779187535,36,3,March,11
2023-03-19,Central,206,0,164,26.386390135143994,30,3,March,11
2023-03-20,Central,213,1,208,25.758462931930957,32,3,March,12
2023-03-21,Central,87,0,54,22.507649583139145,13,3,March,12
2023-03-22,Central,171,4,140,25.08014109918261,25,3,March,12
2023-03-23,Central,190,3,151,18.224776368583512,28,3,March,12
2023-03-24,Central,239,0,234,26.403906261630645,35,3,March,12
2023-03-25,Central,121,0,106,22.158692815893765,18,3,March,12
2023-03-26,Central,94,0,102,21.78974572161345,14,3,March,12
2023-03-27,Central,102,0,54,28.413207019503655,15,3,March,13
2023-03-28,Central,172,6,151,34.679791651503216,25,3,March,13
2023-03-29,Central,131,0,130,32.51740720583574,19,3,March,13
2023-03-30,Central,78,3,67,20.279365113752245,11,3,March,13
2023-03-31,Central,129,0,133,23.3897714050604,19,3,March,13
2023-04-01,Central,102,0,75,33.24781198389712,15,4,April,13
2023-04-02,Central,146,0,154,23.837563032308452,21,4,April,13
2023-04-03,Central,51,0,92,27.832878206058833,7,4,April,14
2023-04-04,Central,69,0,51,31.912348407210672,10,4,April,14
2023-04-05,Central,64,0,44,24.526409593813693,9,4,April,14
2023-04-06,Central,10,9,40,30.101053354905623,1,4,April,14
2023-04-07,Central,101,1,119,23.110092305628758,15,4,April,14
2023-04-08,Central,100,0,73,26.979425516507664,15,4,April,14
2023-04-09,Central,88,1,65,31.791217363020376,13,4,April,14
2023-04-10,Central,78,0,59,22.4333829806933,11,4,April,15
2023-04-11,Central,17,0,0,32.80676929419759,2,4,April,15
2023-04-12,Central,76,3,44,30.71225056580615,11,4,April,15
2023-04-13,Central,86,4,51,33.778933288569256,12,4,April,15
2023-04-14,Central,67,0,40,32.34209814285078,10,4,April,15
2023-04-15,Central,110,0,92,38.24927357844065,16,4,April,15
2023-04-16,Central,149,0,131,32.260737897854916,22,4,April,15
2023-04-17,Central,238,0,236,29.693631635033075,35,4,April,16
2023-04-18,Central,155,0,110,32.65819081186472,23,4,April,16
2023-04-19,Central,171,8,166,34.96923739792919,25,4,April,16
2023-04-20,Central,164,9,135,32.703091560419736,24,4,April,16
2023-04-21,Central,77,0,64,32.86779362085458,11,4,April,16
2023-04-22,Central,194,4,178,29.360920681845347,29,4,April,16
2023-04-23,Central,212,3,155,29.76241848916834,31,4,April,16
2023-04-24,Central,359,19,314,26.26994067396857,53,4,April,17
2023-04-25,Central,231,7,199,42.23689470494569,34,4,April,17
2023-04-26,Central,274,1,244,27.475738768098523,41,4,April,17
2023-04-27,Central,274,0,238,30.436572912119367,41,4,April,17
2023-04-28,Central,231,0,249,30.515106529296872,34,4,April,17
2023-04-29,Central,377,4,306,38.787808697909014,56,4,April,17
2023-04-30,Central,375,0,306,33.04448237777063,56,4,April,17
2023-05-01,Central,398,0,323,40.96398508864339,59,5,May,18
2023-05-02,Central,327,0,265,31.563865560099337,49,5,May,18
2023-05-03,Central,475,0,389,36.532333448481644,71,5,May,18
2023-05-04,Central,344,11,318,31.166671327107807,51,5,May,18
2023-05-05,Central,475,8,435,46.27519618831749,71,5,May,18
2023-05-06,Central,586,5,485,29.81750241034694,88,5,May,18
2023-05-07,Central,436,11,352,37.5106420126736,65,5,May,18
2023-05-08,Central,483,4,419,39.33646682224291,72,5,May,19
2023-05-09,Central,543,0,449,38.44262186088386,81,5,May,19
2023-05-10,Central,533,13,466,35.65323203528179,79,5,May,19
2023-05-11,Central,499,7,428,36.136610787047154,74,5,May,19
2023-05-12,Central,611,0,486,37.21081560165379,91,5,May,19
2023-05-13,Central,572,4,520,36.46279218965975,85,5,May,19
2023-05-14,Central,678,1,615,42.2232417378207,101,5,May,19
2023-05-15,Central,624,0,516,48.66250511784686,93,5,May,20
2023-05-16,Central,780,11,654,35.0284751408949,117,5,May,20
2023-05-17,Central,673,16,579,31.172963124082635,101,5,May,20
2023-05-18,Central,718,0,617,37.786611736265705,107,5,May,20
2023-05-19,Central,799,10,693,51.33261262233753,119,5,May,20
2023-05-20,Central,705,3,643,34.62173705026123,105,5,May,20
2023-05-21,Central,801,4,677,47.041737873374174,120,5,May,20
2023-05-22,Central,875,5,726,47.44070187258,131,5,May,21
2023-05-23,Central,730,2,590,36.49030054970178,109,5,May,21
2023-05-24,Central,839,7,696,42.309201110212086,125,5,May,21
2023-05-25,Central,855,3,725,47.81231278597235,128,5,May,21
2023-05-26,Central,893,9,798,37.98073492143619,133,5,May,21
2023-05-27,Central,790,6,659,39.06451578190577,118,5,May,21
2023-05-28,Central,791,6,677,37.380056968718314,118,5,May,21
2023-05-29,Central,896,3,761,35.42072184104116,134,5,May,22
2023-05-30,Central,887,5,779,37.45416172521941,133,5,May,22
2023-05-31,Central,885,11,807,34.786892072782116,132,5,May,22
2023-06-01,Central,889,10,743,41.28305470393349,133,6,June,22
2023-06-02,Central,831,2,694,37.46881516338811,124,6,June,22
2023-06-03,Central,876,8,767,42.693654833679005,131,6,June,22
2023-06-04,Central,873,11,756,33.95129099975109,131,6,June,22
2023-06-05,Central,811,0,729,43.59121434788547,121,6,June,23
2023-06-06,Central,943,11,813,46.31050195090176,141,6,June,23
2023-06-07,Central,856,4,719,32.38022288604382,128,6,June,23
2023-06-08,Central,752,9,652,44.42522790418291,112,6,June,23
2023-06-09,Central,839,3,737,48.89933397335547,125,6,June,23
2023-06-10,Central,736,0,643,36.91882787357694,110,6,June,23
2023-06-11,Central,815,0,703,51.535938857265435,122,6,June,23
2023-06-12,Central,817,7,717,45.4742159259511,122,6,June,24
2023-06-13,Central,691,7,612,40.06010555637279,103,6,June,24
2023-06-14,Central,768,2,682,43.51236340292026,115,6,June,24
2023-06-15,Central,718,9,624,46.78888730986136,107,6,June,24
2023-06-16,Central,719,0,607,44.58332366035876,107,6,June,24
2023-06-17,Central,756,6,645,47.1031206215725,113,6,June,24
2023-06-18,Central,617,0,550,40.012016649987785,92,6,June,24
2023-06-19,Central,566,1,462,45.66823269160896,84,6,June,25
2023-06-20,Central,535,5,462,37.958900042947626,80,6,June,25
2023-06-21,Central,515,0,429,44.67738617677298,77,6,June,25
2023-06-22,Central,533,2,453,40.92002223223649,79,6,June,25
2023-06-23,Central,532,9,479,41.96795468265556,79,6,June,25
2023-06-24,Central,504,1,432,52.03211422770054,75,6,June,25
2023-06-25,Central,511,8,435,51.514242910663654,76,6,June,25
2023-06-26,Central,443,0,346,49.30942686827215,66,6,June,26
2023-06-27,Central,499,7,440,41.008216396417325,74,6,June,26
2023-06-28,Central,383,10,340,45.093781927350165,57,6,June,26
2023-06-29,Central,524,0,492,52.94735663176405,78,6,June,26
2023-06-30,Central,388,0,322,47.796496656111614,58,6,June,26
2023-07-01,Central,286,5,247,58.89060374386452,43,7,July,26
2023-07-02,Central,254,1,221,49.46658919697186,38,7,July,26
2023-07-03,Central,319,4,305,48.66628953849411,47,7,July,27
2023-07-04,Central,261,0,220,46.36650559107541,39,7,July,27
2023-07-05,Central,294,3,256,48.78583639204328,44,7,July,27
2023-07-06,Central,263,1,236,47.561826642273104,39,7,July,27
2023-07-07,Central,217,7,187,52.07076316366273,32,7,July,27
2023-07-08,Central,159,2,125,53.51977532023666,23,7,July,27
2023-07-09,Central,107,2,95,45.01236038976795,16,7,July,27
2023-07-10,Central,151,0,151,42.492186880562755,22,7,July,28
2023-07-11,Central,208,0,153,40.17336873887912,31,7,July,28
2023-07-12,Central,160,0,138,52.10039619500228,24,7,July,28
2023-07-13,Central,68,2,42,44.24965048561414,10,7,July,28
2023-07-14,Central,135,0,140,39.208074507765055,20,7,July,28
2023-07-15,Central,135,2,80,52.121464451226245,20,7,July,28
2023-07-16,Central,56,10,35,62.84961297177934,8,7,July,28
2023-07-17,Central,103,5,95,50.56030478295987,15,7,July,29
2023-07-18,Central,89,0,110,54.9891571689615,13,7,July,29
2023-07-19,Central,16,6,11,51.41189404548507,2,7,July,29
2023-07-20,Central,90,0,64,50.71434294283549,13,7,July,29
2023-07-21,Central,94,0,121,56.01021757977401,14,7,July,29
2023-07-22,Central,116,0,66,50.16950639993586,17,7,July,29
2023-07-23,Central,109,0,44,53.163884647282586,16,7,July,29
2023-07-24,Central,10,0,18,53.641456063947096,1,7,July,30
2023-07-25,Central,10,0,0,48.89855872079574,1,7,July,30
2023-07-26,Central,65,8,32,57.405266692737555,9,7,July,30
2023-07-27,Central,61,2,66,51.77630011762186,9,7,July,30
2023-07-28,Central,57,0,53,49.07841705967863,8,7,July,30
2023-07-29,Central,236,6,188,55.74573603103883,35,7,July,30
2023-07-30,Central,54,0,17,48.77689086027558,8,7,July,30
2023-07-31,Central,82,1,89,53.616180512120366,12,7,July,31
2023-08-01,Central,69,4,73,53.635723698097664,10,8,August,31
2023-08-02,Central,51,0,40,59.316840466520524,7,8,August,31
2023-08-03,Central,10,5,49,56.46689775780636,1,8,August,31
2023-08-04,Central,53,2,21,54.17431575572483,8,8,August,31
2023-08-05,Central,10,0,0,58.594326001495936,1,8,August,31
2023-08-06,Central,10,3,0,61.662576206625026,1,8,August,31
2023-08-07,Central,10,11,7,57.70663394934173,1,8,August,32
2023-08-08,Central,11,1,15,55.17538947284328,1,8,August,32
2023-08-09,Central,133,2,106,48.77048916791953,19,8,August,32
2023-08-10,Central,10,0,16,50.21014597033742,1,8,August,32
2023-08-11,Central,42,0,8,54.215634719984905,6,8,August,32
2023-08-12,Central,10,4,40,52.90024118700578,1,8,August,32
2023-08-13,Central,10,0,6,55.21898963891892,1,8,August,32
2023-08-14,Central,64,0,78,56.643139734375644,9,8,August,33
2023-08-15,Central,10,0,16,59.21439783771772,1,8,August,33
2023-08-16,Central,10,2,18,56.419484131682566,1,8,August,33
2023-08-17,Central,10,1,20,59.41053019715299,1,8,August,33
2023-08-18,Central,42,5,45,57.50643800811653,6,8,August,33
2023-08-19,Central,10,0,22,47.51277705834053,1,8,August,33
2023-08-20,Central,18,0,44,52.899476877060074,2,8,August,33
2023-08-21,Central,10,0,13,57.08176002358972,1,8,August,34
2023-08-22,Central,10,0,23,51.959768044036224,1,8,August,34
2023-08-23,Central,126,3,104,61.21392936426674,18,8,August,34
2023-08-24,Central,45,4,69,66.07408383204815,6,8,August,34
2023-08-25,Central,10,0,0,64.72018288486021,1,8,August,34
2023-08-26,Central,25,4,59,57.765203227766534,3,8,August,34
2023-08-27,Central,10,6,7,66.49209222271129,1,8,August,34
2023-08-28,Central,66,2,25,59.98784278051605,9,8,August,35
2023-08-29,Central,10,9,11,57.76511959495925,1,8,August,35
2023-08-30,Central,19,0,1,56.5895800888887,2,8,August,35
2023-08-31,Central,56,0,66,58.35028893019672,8,8,August,35
2023-09-01,Central,80,0,53,58.12779722597517,12,9,September,35
2023-09-02,Central,10,7,0,61.12680638660271,1,9,September,35
2023-09-03,Central,23,3,0,61.28363913601855,3,9,September,35
2023-09-04,Central,21,0,7,60.70204328758025,3,9,September,36
2023-09-05,Central,17,1,0,63.07754799158889,2,9,September,36
2023-09-06,Central,154,0,97,67.0521324728328,23,9,September,36
2023-09-07,Central,87,14,90,66.05271573215167,13,9,September,36
2023-09-08,Central,10,0,26,54.08649916873949,1,9,September,36
2023-09-09,Central,129,1,118,48.94742729252319,19,9,September,36
2023-09-10,Central,203,5,151,66.59467647927329,30,9,September,36
2023-09-11,Central,152,3,128,55.29472738704377,22,9,September,37
2023-09-12,Central,22,1,18,61.21133782570141,3,9,September,37
2023-09-13,Central,88,0,49,56.69064366091199,13,9,September,37
2023-09-14,Central,194,4,197,53.73735055935265,29,9,September,37
2023-09-15,Central,95,10,100,65.66061034432065,14,9,September,37
2023-09-16,Central,170,8,139,66.95511646085389,25,9,September,37
2023-09-17,Central,198,9,169,60.482832611751014,29,9,September,37
2023-09-18,Central,116,0,103,50.61621711070402,17,9,September,38
2023-09-19,Central,175,0,104,61.04625028621011,26,9,September,38
2023-09-20,Central,13,0,5,65.94253651052921,1,9,September,38
2023-09-21,Central,146,1,109,56.795002595689795,21,9,September,38
2023-09-22,Central,199,7,147,65.31240399450017,29,9,September,38
2023-09-23,Central,155,0,125,64.52509910578337,23,9,September,38
2023-09-24,Central,324,10,315,67.70414980569775,48,9,September,38
2023-09-25,Central,167,0,155,65.61163810580703,25,9,September,39
2023-09-26,Central,232,0,184,60.354435515372444,34,9,September,39
2023-09-27,Central,273,0,244,71.40868168414663,41,9,September,39
2023-09-28,Central,355,0,332,64.83922026673328,53,9,September,39
2023-09-29,Central,207,6,195,65.70138939036242,31,9,September,39
2023-09-30,Central,356,3,304,61.377616248590066,53,9,September,39
2023-10-01,Central,301,0,241,64.03358874404245,45,10,October,39
2023-10-02,Central,254,0,231,62.03203038590945,38,10,October,40
2023-10-03,Central,338,1,295,65.79735761247079,50,10,October,40
2023-10-04,Central,329,11,298,75.42667426884358,49,10,October,40
2023-10-05,Central,289,1,258,60.21467010951904,43,10,October,40
2023-10-06,Central,328,0,301,59.21241279083606,49,10,October,40
2023-10-07,Central,305,1,247,74.84211537373179,45,10,October,40
2023-10-08,Central,332,1,310,66.64568930654835,49,10,October,40
2023-10-09,Central,362,0,311,64.55298795505206,54,10,October,41
2023-10-10,Central,411,3,393,73.30391904137598,61,10,October,41
2023-10-11,Central,254,1,200,65.28236186175525,38,10,October,41
2023-10-12,Central,434,7,406,77.64653208421818,65,10,October,41
2023-10-13,Central,207,11,179,72.11215682922382,31,10,October,41
2023-10-14,Central,298,8,238,66.4890143878429,44,10,October,41
2023-10-15,Central,332,1,271,79.9211564509429,49,10,October,41
2023-10-16,Central,308,0,255,66.31208472564263,46,10,October,42
2023-10-17,Central,250,16,221,73.25718015674984,37,10,October,42
2023-10-18,Central,265,2,236,71.2492101547797,39,10,October,42
2023-10-19,Central,239,2,190,76.4674976557852,35,10,October,42
2023-10-20,Central,224,1,189,77.97239114846941,33,10,October,42
2023-10-21,Central,292,3,294,70.53089986620796,43,10,October,42
2023-10-22,Central,255,1,254,66.80983372519215,38,10,October,42
2023-10-23,Central,186,0,167,73.08282774766262,27,10,October,43
2023-10-24,Central,261,0,222,67.60043414025044,39,10,October,43
2023-10-25,Central,218,1,187,81.26199118268806,32,10,October,43
2023-10-26,Central,234,0,212,72.08377555651258,35,10,October,43
2023-10-27,Central,212,0,158,69.78053510058231,31,10,October,43
2023-10-28,Central,122,1,98,72.73658834251134,18,10,October,43
2023-10-29,Central,125,0,69,65.28359932158229,18,10,October,43
2023-10-30,Central,186,9,166,67.36720453272146,27,10,October,44
2023-10-31,Central,167,0,155,78.43338822104081,25,10,October,44
2023-11-01,Central,123,6,93,69.35289124250565,18,11,November,44
2023-11-02,Central,121,7,136,67.6088516799969,18,11,November,44
2023-11-03,Central,175,0,122,75.73271431208697,26,11,November,44
2023-11-04,Central,64,0,21,79.1840152788095,9,11,November,44
2023-11-05,Central,117,0,104,77.05630501486378,17,11,November,44
2023-11-06,Central,68,0,80,78.64782084661151,10,11,November,45
2023-11-07,Central,61,0,88,70.08965093077906,9,11,November,45
2023-11-08,Central,125,0,95,66.97061699596111,18,11,November,45
2023-11-09,Central,103,9,111,81.7923825454917,15,11,November,45
2023-11-10,Central,97,5,80,72.87835904754756,14,11,November,45
2023-11-11,Central,117,7,95,73.44363711552695,17,11,November,45
2023-11-12,Central,42,3,54,81.54481686309144,6,11,November,45
2023-11-13,Central,74,0,76,77.8910401568934,11,11,November,46
2023-11-14,Central,16,0,0,77.5953729263421,2,11,November,46
2023-11-15,Central,46,2,71,86.34698974648343,7,11,November,46
2023-11-16,Central,18,0,45,72.51043082612125,2,11,November,46
2023-11-17,Central,27,3,8,80.57326657447211,4,11,November,46
2023-11-18,Central,51,0,51,76.42517551459531,7,11,November,46
2023-11-19,Central,10,0,19,77.68911524047013,1,11,November,46
2023-11-20,Central,128,4,114,84.19453993426046,19,11,November,47
2023-11-21,Central,10,2,0,79.29742053968987,1,11,November,47
2023-11-22,Central,10,0,0,79.65576610953387,1,11,November,47
2023-11-23,Central,71,6,59,82.53286635687867,10,11,November,47
2023-11-24,Central,51,0,68,75.5516099786592,7,11,November,47
